"lake","datetime","Depth_m","Water_Temperature_celsius"
"paul",2024-08-27 22:00:00,2,NA
"paul",2024-08-27 22:00:00,2.5,NA
"paul",2024-08-27 22:00:00,3,NA
"paul",2024-08-27 22:00:00,3.5,NA
"paul",2024-08-27 22:00:00,4,NA
"paul",2024-08-27 22:00:00,4.5,NA
"paul",2024-08-27 22:00:00,5,NA
"paul",2024-08-27 22:00:00,6,NA
"paul",2024-08-27 23:00:00,0.5,NA
"paul",2024-08-27 23:00:00,1,NA
"paul",2024-08-27 23:00:00,1.5,NA
"paul",2024-08-27 23:00:00,2,NA
"paul",2024-08-27 23:00:00,2.5,NA
"paul",2024-08-27 23:00:00,3,NA
"paul",2024-08-27 23:00:00,3.5,NA
"paul",2024-08-27 23:00:00,4,NA
"paul",2024-08-27 23:00:00,4.5,NA
"paul",2024-08-27 23:00:00,5,NA
"paul",2024-08-27 23:00:00,6,NA
"paul",2024-08-28,0.5,NA
"paul",2024-08-28,1,NA
"paul",2024-08-28,1.5,NA
"paul",2024-08-28,2,NA
"paul",2024-08-28,2.5,NA
"paul",2024-08-28,3,NA
"paul",2024-08-28,3.5,NA
"paul",2024-08-28,4,NA
"paul",2024-08-28,4.5,NA
"paul",2024-08-28,5,NA
"paul",2024-08-28,6,NA
"paul",2024-08-28 01:00:00,0.5,NA
"paul",2024-08-28 01:00:00,1,NA
"paul",2024-08-28 01:00:00,1.5,NA
"paul",2024-08-28 01:00:00,2,NA
"paul",2024-08-28 01:00:00,2.5,NA
"paul",2024-08-28 01:00:00,3,NA
"paul",2024-08-28 01:00:00,3.5,NA
"paul",2024-08-28 01:00:00,4,NA
"paul",2024-08-28 01:00:00,4.5,NA
"paul",2024-08-28 01:00:00,5,NA
"paul",2024-08-28 01:00:00,6,NA
"paul",2024-08-28 02:00:00,0.5,NA
"paul",2024-08-28 02:00:00,1,NA
"paul",2024-08-28 02:00:00,1.5,NA
"paul",2024-08-28 02:00:00,2,NA
"paul",2024-08-28 02:00:00,2.5,NA
"paul",2024-08-28 02:00:00,3,NA
"paul",2024-08-28 02:00:00,3.5,NA
"paul",2024-08-28 02:00:00,4,NA
"paul",2024-08-28 02:00:00,4.5,NA
"paul",2024-08-28 02:00:00,5,NA
"paul",2024-08-28 02:00:00,6,NA
"paul",2024-08-28 03:00:00,0.5,NA
"paul",2024-08-28 03:00:00,1,NA
"paul",2024-08-28 03:00:00,1.5,NA
"paul",2024-08-28 03:00:00,2,NA
"paul",2024-08-28 03:00:00,2.5,NA
"paul",2024-08-28 03:00:00,3,NA
"paul",2024-08-28 03:00:00,3.5,NA
"paul",2024-08-28 03:00:00,4,NA
"paul",2024-08-28 03:00:00,4.5,NA
"paul",2024-08-28 03:00:00,5,NA
"paul",2024-08-28 03:00:00,6,NA
"paul",2024-08-28 04:00:00,0.5,NA
"paul",2024-08-28 04:00:00,1,NA
"paul",2024-08-28 04:00:00,1.5,NA
"paul",2024-08-28 04:00:00,2,NA
"paul",2024-08-28 04:00:00,2.5,NA
"paul",2024-08-28 04:00:00,3,NA
"paul",2024-08-28 04:00:00,3.5,NA
"paul",2024-08-28 04:00:00,4,NA
"paul",2024-08-28 04:00:00,4.5,NA
"paul",2024-08-28 04:00:00,5,NA
"paul",2024-08-28 04:00:00,6,NA
"paul",2024-08-28 05:00:00,0.5,NA
"paul",2024-08-28 05:00:00,1,NA
"paul",2024-08-28 05:00:00,1.5,NA
"paul",2024-08-28 05:00:00,2,NA
"paul",2024-08-28 05:00:00,2.5,NA
"paul",2024-08-28 05:00:00,3,NA
"paul",2024-08-28 05:00:00,3.5,NA
"paul",2024-08-28 05:00:00,4,NA
"paul",2024-08-28 05:00:00,4.5,NA
"paul",2024-08-28 05:00:00,5,NA
"paul",2024-08-28 05:00:00,6,NA
"paul",2024-08-28 06:00:00,0.5,NA
"paul",2024-08-28 06:00:00,1,NA
"paul",2024-08-28 06:00:00,1.5,NA
"paul",2024-08-28 06:00:00,2,NA
"paul",2024-08-28 06:00:00,2.5,NA
"paul",2024-08-28 06:00:00,3,NA
"paul",2024-08-28 06:00:00,3.5,NA
"paul",2024-08-28 06:00:00,4,NA
"paul",2024-08-28 06:00:00,4.5,NA
"paul",2024-08-28 06:00:00,5,NA
"paul",2024-08-28 06:00:00,6,NA
"paul",2024-08-28 07:00:00,0.5,NA
"paul",2024-08-28 07:00:00,1,NA
"paul",2024-08-28 07:00:00,1.5,NA
"paul",2024-08-28 07:00:00,2,NA
"paul",2024-08-28 07:00:00,2.5,NA
"paul",2024-08-28 07:00:00,3,NA
"paul",2024-08-28 07:00:00,3.5,NA
"paul",2024-08-28 07:00:00,4,NA
"paul",2024-08-28 07:00:00,4.5,NA
"paul",2024-08-28 07:00:00,5,NA
"paul",2024-08-28 07:00:00,6,NA
"paul",2024-08-28 08:00:00,0.5,NA
"paul",2024-08-28 08:00:00,1,NA
"paul",2024-08-28 08:00:00,1.5,NA
"paul",2024-08-28 08:00:00,2,NA
"paul",2024-08-28 08:00:00,2.5,NA
"paul",2024-08-28 08:00:00,3,NA
"paul",2024-08-28 08:00:00,3.5,NA
"paul",2024-08-28 08:00:00,4,NA
"paul",2024-08-28 08:00:00,4.5,NA
"paul",2024-08-28 08:00:00,5,NA
"paul",2024-08-28 08:00:00,6,NA
"paul",2024-08-28 09:00:00,0.5,NA
"paul",2024-08-28 09:00:00,1,NA
"paul",2024-08-28 09:00:00,1.5,NA
"paul",2024-08-28 09:00:00,2,NA
"paul",2024-08-28 09:00:00,2.5,NA
"paul",2024-08-28 09:00:00,3,NA
"paul",2024-08-28 09:00:00,3.5,NA
"paul",2024-08-28 09:00:00,4,NA
"paul",2024-08-28 09:00:00,4.5,NA
"paul",2024-08-28 09:00:00,5,NA
"paul",2024-08-28 09:00:00,6,NA
"paul",2024-08-28 10:00:00,0.5,NA
"paul",2024-08-28 10:00:00,1,NA
"paul",2024-08-28 10:00:00,1.5,NA
"paul",2024-08-28 10:00:00,2,NA
"paul",2024-08-28 10:00:00,2.5,NA
"paul",2024-08-28 10:00:00,3,NA
"paul",2024-08-28 10:00:00,3.5,NA
"paul",2024-08-28 10:00:00,4,NA
"paul",2024-08-28 10:00:00,4.5,NA
"paul",2024-08-28 10:00:00,5,NA
"paul",2024-08-28 10:00:00,6,NA
"paul",2024-08-28 11:00:00,0.5,NA
"paul",2024-08-28 11:00:00,1,NA
"paul",2024-08-28 11:00:00,1.5,NA
"paul",2024-08-28 11:00:00,2,NA
"paul",2024-08-28 11:00:00,2.5,NA
"paul",2024-08-28 11:00:00,3,NA
"paul",2024-08-28 11:00:00,3.5,NA
"paul",2024-08-28 11:00:00,4,NA
"paul",2024-08-28 11:00:00,4.5,NA
"paul",2024-08-28 11:00:00,5,NA
"paul",2024-08-28 11:00:00,6,NA
"paul",2024-08-28 12:00:00,0.5,NA
"paul",2024-08-28 12:00:00,1,NA
"paul",2024-08-28 12:00:00,1.5,NA
"paul",2024-08-28 12:00:00,2,NA
"paul",2024-08-28 12:00:00,2.5,NA
"paul",2024-08-28 12:00:00,3,NA
"paul",2024-08-28 12:00:00,3.5,NA
"paul",2024-08-28 12:00:00,4,NA
"paul",2024-08-28 12:00:00,4.5,NA
"paul",2024-08-28 12:00:00,5,NA
"paul",2024-08-28 12:00:00,6,NA
"paul",2024-08-28 13:00:00,0.5,NA
"paul",2024-08-28 13:00:00,1,NA
"paul",2024-08-28 13:00:00,1.5,NA
"paul",2024-08-28 13:00:00,2,NA
"paul",2024-08-28 13:00:00,2.5,NA
"paul",2024-08-28 13:00:00,3,NA
"paul",2024-08-28 13:00:00,3.5,NA
"paul",2024-08-28 13:00:00,4,NA
"paul",2024-08-28 13:00:00,4.5,NA
"paul",2024-08-28 13:00:00,5,NA
"paul",2024-08-28 13:00:00,6,NA
"paul",2024-08-28 14:00:00,0.5,NA
"paul",2024-08-28 14:00:00,1,NA
"paul",2024-08-28 14:00:00,1.5,NA
"paul",2024-08-28 14:00:00,2,NA
"paul",2024-08-28 14:00:00,2.5,NA
"paul",2024-08-28 14:00:00,3,NA
"paul",2024-08-28 14:00:00,3.5,NA
"paul",2024-08-28 14:00:00,4,NA
"paul",2024-08-28 14:00:00,4.5,NA
"paul",2024-08-28 14:00:00,5,NA
"paul",2024-08-28 14:00:00,6,NA
"paul",2024-08-28 15:00:00,0.5,NA
"paul",2024-08-28 15:00:00,1,NA
"paul",2024-08-28 15:00:00,1.5,NA
"paul",2024-08-28 15:00:00,2,NA
"paul",2024-08-28 15:00:00,2.5,NA
"paul",2024-08-28 15:00:00,3,NA
"paul",2024-08-28 15:00:00,3.5,NA
"paul",2024-08-28 15:00:00,4,NA
"paul",2024-08-28 15:00:00,4.5,NA
"paul",2024-08-28 15:00:00,5,NA
"paul",2024-08-28 15:00:00,6,NA
"paul",2024-08-28 16:00:00,0.5,NA
"paul",2024-08-28 16:00:00,1,NA
"paul",2024-08-28 16:00:00,1.5,NA
"paul",2024-08-28 16:00:00,2,NA
"paul",2024-08-28 16:00:00,2.5,NA
"paul",2024-08-28 16:00:00,3,NA
"paul",2024-08-28 16:00:00,3.5,NA
"paul",2024-08-28 16:00:00,4,NA
"paul",2024-08-28 16:00:00,4.5,NA
"paul",2024-08-28 16:00:00,5,NA
"paul",2024-08-28 16:00:00,6,NA
"paul",2024-08-28 17:00:00,0.5,NA
"paul",2024-08-28 17:00:00,1,NA
"paul",2024-08-28 17:00:00,1.5,NA
"paul",2024-08-28 17:00:00,2,NA
"paul",2024-08-28 17:00:00,2.5,NA
"paul",2024-08-28 17:00:00,3,NA
"paul",2024-08-28 17:00:00,3.5,NA
"paul",2024-08-28 17:00:00,4,NA
"paul",2024-08-28 17:00:00,4.5,NA
"paul",2024-08-28 17:00:00,5,NA
"paul",2024-08-28 17:00:00,6,NA
"paul",2024-08-28 18:00:00,0.5,NA
"paul",2024-08-28 18:00:00,1,NA
"paul",2024-08-28 18:00:00,1.5,NA
"paul",2024-08-28 18:00:00,2,NA
"paul",2024-08-28 18:00:00,2.5,NA
"paul",2024-08-28 18:00:00,3,NA
"paul",2024-08-28 18:00:00,3.5,NA
"paul",2024-08-28 18:00:00,4,NA
"paul",2024-08-28 18:00:00,4.5,NA
"paul",2024-08-28 18:00:00,5,NA
"paul",2024-08-28 18:00:00,6,NA
"paul",2024-08-28 19:00:00,0.5,NA
"paul",2024-08-28 19:00:00,1,NA
"paul",2024-08-28 19:00:00,1.5,NA
"paul",2024-08-28 19:00:00,2,NA
"paul",2024-08-28 19:00:00,2.5,NA
"paul",2024-08-28 19:00:00,3,NA
"paul",2024-08-28 19:00:00,3.5,NA
"paul",2024-08-28 19:00:00,4,NA
"paul",2024-08-28 19:00:00,4.5,NA
"paul",2024-08-28 19:00:00,5,NA
"paul",2024-08-28 19:00:00,6,NA
"paul",2024-08-28 20:00:00,0.5,NA
"paul",2024-08-28 20:00:00,1,NA
"paul",2024-08-28 20:00:00,1.5,NA
"paul",2024-08-28 20:00:00,2,NA
"paul",2024-08-28 20:00:00,2.5,NA
"paul",2024-08-28 20:00:00,3,NA
"paul",2024-08-28 20:00:00,3.5,NA
"paul",2024-08-28 20:00:00,4,NA
"paul",2024-08-28 20:00:00,4.5,NA
"paul",2024-08-28 20:00:00,5,NA
"paul",2024-08-28 20:00:00,6,NA
"paul",2024-08-28 21:00:00,0.5,NA
"paul",2024-08-28 21:00:00,1,NA
"paul",2024-08-28 21:00:00,1.5,NA
"paul",2024-08-28 21:00:00,2,NA
"paul",2024-08-28 21:00:00,2.5,NA
"paul",2024-08-28 21:00:00,3,NA
"paul",2024-08-28 21:00:00,3.5,NA
"paul",2024-08-28 21:00:00,4,NA
"paul",2024-08-28 21:00:00,4.5,NA
"paul",2024-08-28 21:00:00,5,NA
"paul",2024-08-28 21:00:00,6,NA
"paul",2024-08-28 22:00:00,0.5,NA
"paul",2024-08-28 22:00:00,1,NA
"paul",2024-08-28 22:00:00,1.5,NA
"paul",2024-08-28 22:00:00,2,NA
"paul",2024-08-28 22:00:00,2.5,NA
"paul",2024-08-28 22:00:00,3,NA
"paul",2024-08-28 22:00:00,3.5,NA
"paul",2024-08-28 22:00:00,4,NA
"paul",2024-08-28 22:00:00,4.5,NA
"paul",2024-08-28 22:00:00,5,NA
"paul",2024-08-28 22:00:00,6,NA
"paul",2024-08-28 23:00:00,0.5,NA
"paul",2024-08-28 23:00:00,1,NA
"paul",2024-08-28 23:00:00,1.5,NA
"paul",2024-08-28 23:00:00,2,NA
"paul",2024-08-28 23:00:00,2.5,NA
"paul",2024-08-28 23:00:00,3,NA
"paul",2024-08-28 23:00:00,3.5,NA
"paul",2024-08-28 23:00:00,4,NA
"paul",2024-08-28 23:00:00,4.5,NA
"paul",2024-08-28 23:00:00,5,NA
"paul",2024-08-28 23:00:00,6,NA
"paul",2024-08-29,0.5,NA
"paul",2024-08-29,1,NA
"paul",2024-08-29,1.5,NA
"paul",2024-08-29,2,NA
"paul",2024-08-29,2.5,NA
"paul",2024-08-29,3,NA
"paul",2024-08-29,3.5,NA
"paul",2024-08-29,4,NA
"paul",2024-08-29,4.5,NA
"paul",2024-08-29,5,NA
"paul",2024-08-29,6,NA
"paul",2024-08-29 01:00:00,0.5,NA
"paul",2024-08-29 01:00:00,1,NA
"paul",2024-08-29 01:00:00,1.5,NA
"paul",2024-08-29 01:00:00,2,NA
"paul",2024-08-29 01:00:00,2.5,NA
"paul",2024-08-29 01:00:00,3,NA
"paul",2024-08-29 01:00:00,3.5,NA
"paul",2024-08-29 01:00:00,4,NA
"paul",2024-08-29 01:00:00,4.5,NA
"paul",2024-08-29 01:00:00,5,NA
"paul",2024-08-29 01:00:00,6,NA
"paul",2024-08-29 02:00:00,0.5,NA
"paul",2024-08-29 02:00:00,1,NA
"paul",2024-08-29 02:00:00,1.5,NA
"paul",2024-08-29 02:00:00,2,NA
"paul",2024-08-29 02:00:00,2.5,NA
"paul",2024-08-29 02:00:00,3,NA
"paul",2024-08-29 02:00:00,3.5,NA
"paul",2024-08-29 02:00:00,4,NA
"paul",2024-08-29 02:00:00,4.5,NA
"paul",2024-08-29 02:00:00,5,NA
"paul",2024-08-29 02:00:00,6,NA
"paul",2024-08-29 03:00:00,0.5,NA
"paul",2024-08-29 03:00:00,1,NA
"paul",2024-08-29 03:00:00,1.5,NA
"paul",2024-08-29 03:00:00,2,NA
"paul",2024-08-29 03:00:00,2.5,NA
"paul",2024-08-29 03:00:00,3,NA
"paul",2024-08-29 03:00:00,3.5,NA
"paul",2024-08-29 03:00:00,4,NA
"paul",2024-08-29 03:00:00,4.5,NA
"paul",2024-08-29 03:00:00,5,NA
"paul",2024-08-29 03:00:00,6,NA
"paul",2024-08-29 04:00:00,0.5,NA
"paul",2024-08-29 04:00:00,1,NA
"paul",2024-08-29 04:00:00,1.5,NA
"paul",2024-08-29 04:00:00,2,NA
"paul",2024-08-29 04:00:00,2.5,NA
"paul",2024-08-29 04:00:00,3,NA
"paul",2024-08-29 04:00:00,3.5,NA
"paul",2024-08-29 04:00:00,4,NA
"paul",2024-08-29 04:00:00,4.5,NA
"paul",2024-08-29 04:00:00,5,NA
"paul",2024-08-29 04:00:00,6,NA
"paul",2024-08-29 05:00:00,0.5,NA
"paul",2024-08-29 05:00:00,1,NA
"paul",2024-08-29 05:00:00,1.5,NA
"paul",2024-08-29 05:00:00,2,NA
"paul",2024-08-29 05:00:00,2.5,NA
"paul",2024-08-29 05:00:00,3,NA
"paul",2024-08-29 05:00:00,3.5,NA
"paul",2024-08-29 05:00:00,4,NA
"paul",2024-08-29 05:00:00,4.5,NA
"paul",2024-08-29 05:00:00,5,NA
"paul",2024-08-29 05:00:00,6,NA
"paul",2024-08-29 06:00:00,0.5,NA
"paul",2024-08-29 06:00:00,1,NA
"paul",2024-08-29 06:00:00,1.5,NA
"paul",2024-08-29 06:00:00,2,NA
"paul",2024-08-29 06:00:00,2.5,NA
"paul",2024-08-29 06:00:00,3,NA
"paul",2024-08-29 06:00:00,3.5,NA
"paul",2024-08-29 06:00:00,4,NA
"paul",2024-08-29 06:00:00,4.5,NA
"paul",2024-08-29 06:00:00,5,NA
"paul",2024-08-29 06:00:00,6,NA
"paul",2024-08-29 07:00:00,0.5,NA
"paul",2024-08-29 07:00:00,1,NA
"paul",2024-08-29 07:00:00,1.5,NA
"paul",2024-08-29 07:00:00,2,NA
"paul",2024-08-29 07:00:00,2.5,NA
"paul",2024-08-29 07:00:00,3,NA
"paul",2024-08-29 07:00:00,3.5,NA
"paul",2024-08-29 07:00:00,4,NA
"paul",2024-08-29 07:00:00,4.5,NA
"paul",2024-08-29 07:00:00,5,NA
"paul",2024-08-29 07:00:00,6,NA
"paul",2024-08-29 08:00:00,0.5,NA
"paul",2024-08-29 08:00:00,1,NA
"paul",2024-08-29 08:00:00,1.5,NA
"paul",2024-08-29 08:00:00,2,NA
"paul",2024-08-29 08:00:00,2.5,NA
"paul",2024-08-29 08:00:00,3,NA
"paul",2024-08-29 08:00:00,3.5,NA
"paul",2024-08-29 08:00:00,4,NA
"paul",2024-08-29 08:00:00,4.5,NA
"paul",2024-08-29 08:00:00,5,NA
"paul",2024-08-29 08:00:00,6,NA
"paul",2024-08-29 09:00:00,0.5,NA
"paul",2024-08-29 09:00:00,1,NA
"paul",2024-08-29 09:00:00,1.5,NA
"paul",2024-08-29 09:00:00,2,NA
"paul",2024-08-29 09:00:00,2.5,NA
"paul",2024-08-29 09:00:00,3,NA
"paul",2024-08-29 09:00:00,3.5,NA
"paul",2024-08-29 09:00:00,4,NA
"paul",2024-08-29 09:00:00,4.5,NA
"paul",2024-08-29 09:00:00,5,NA
"paul",2024-08-29 09:00:00,6,NA
"paul",2024-08-29 10:00:00,0.5,NA
"paul",2024-08-29 10:00:00,1,NA
"paul",2024-08-29 10:00:00,1.5,NA
"paul",2024-08-29 10:00:00,2,NA
"paul",2024-08-29 10:00:00,2.5,NA
"paul",2024-08-29 10:00:00,3,NA
"paul",2024-08-29 10:00:00,3.5,NA
"paul",2024-08-29 10:00:00,4,NA
"paul",2024-08-29 10:00:00,4.5,NA
"paul",2024-08-29 10:00:00,5,NA
"paul",2024-08-29 10:00:00,6,NA
"paul",2024-08-29 11:00:00,0.5,NA
"paul",2024-08-29 11:00:00,1,NA
"paul",2024-08-29 11:00:00,1.5,NA
"paul",2024-08-29 11:00:00,2,NA
"paul",2024-08-29 11:00:00,2.5,NA
"paul",2024-08-29 11:00:00,3,NA
"paul",2024-08-29 11:00:00,3.5,NA
"paul",2024-08-29 11:00:00,4,NA
"paul",2024-08-29 11:00:00,4.5,NA
"paul",2024-08-29 11:00:00,5,NA
"paul",2024-08-29 11:00:00,6,NA
"paul",2024-08-29 12:00:00,0.5,NA
"paul",2024-08-29 12:00:00,1,NA
"paul",2024-08-29 12:00:00,1.5,NA
"paul",2024-08-29 12:00:00,2,NA
"paul",2024-08-29 12:00:00,2.5,NA
"paul",2024-08-29 12:00:00,3,NA
"paul",2024-08-29 12:00:00,3.5,NA
"paul",2024-08-29 12:00:00,4,NA
"paul",2024-08-29 12:00:00,4.5,NA
"paul",2024-08-29 12:00:00,5,NA
"paul",2024-08-29 12:00:00,6,NA
"paul",2024-08-29 13:00:00,0.5,NA
"paul",2024-08-29 13:00:00,1,NA
"paul",2024-08-29 13:00:00,1.5,NA
"paul",2024-08-29 13:00:00,2,NA
"paul",2024-08-29 13:00:00,2.5,NA
"paul",2024-08-29 13:00:00,3,NA
"paul",2024-08-29 13:00:00,3.5,NA
"paul",2024-08-29 13:00:00,4,NA
"paul",2024-08-29 13:00:00,4.5,NA
"paul",2024-08-29 13:00:00,5,NA
"paul",2024-08-29 13:00:00,6,NA
"paul",2024-08-29 14:00:00,0.5,NA
"paul",2024-08-29 14:00:00,1,NA
"paul",2024-08-29 14:00:00,1.5,NA
"paul",2024-08-29 14:00:00,2,NA
"paul",2024-08-29 14:00:00,2.5,NA
"paul",2024-08-29 14:00:00,3,NA
"paul",2024-08-29 14:00:00,3.5,NA
"paul",2024-08-29 14:00:00,4,NA
"paul",2024-08-29 14:00:00,4.5,NA
"paul",2024-08-29 14:00:00,5,NA
"paul",2024-08-29 14:00:00,6,NA
"paul",2024-08-29 15:00:00,0.5,NA
"paul",2024-08-29 15:00:00,1,NA
"paul",2024-08-29 15:00:00,1.5,NA
"paul",2024-08-29 15:00:00,2,NA
"paul",2024-08-29 15:00:00,2.5,NA
"paul",2024-08-29 15:00:00,3,NA
"paul",2024-08-29 15:00:00,3.5,NA
"paul",2024-08-29 15:00:00,4,NA
"paul",2024-08-29 15:00:00,4.5,NA
"paul",2024-08-29 15:00:00,5,NA
"paul",2024-08-29 15:00:00,6,NA
"paul",2024-08-29 16:00:00,0.5,NA
"paul",2024-08-29 16:00:00,1,NA
"paul",2024-08-29 16:00:00,1.5,NA
"paul",2024-08-29 16:00:00,2,NA
"paul",2024-08-29 16:00:00,2.5,NA
"paul",2024-08-29 16:00:00,3,NA
"paul",2024-08-29 16:00:00,3.5,NA
"paul",2024-08-29 16:00:00,4,NA
"paul",2024-08-29 16:00:00,4.5,NA
"paul",2024-08-29 16:00:00,5,NA
"paul",2024-08-29 16:00:00,6,NA
"paul",2024-08-29 17:00:00,0.5,NA
"paul",2024-08-29 17:00:00,1,NA
"paul",2024-08-29 17:00:00,1.5,NA
"paul",2024-08-29 17:00:00,2,NA
"paul",2024-08-29 17:00:00,2.5,NA
"paul",2024-08-29 17:00:00,3,NA
"paul",2024-08-29 17:00:00,3.5,NA
"paul",2024-08-29 17:00:00,4,NA
"paul",2024-08-29 17:00:00,4.5,NA
"paul",2024-08-29 17:00:00,5,NA
"paul",2024-08-29 17:00:00,6,NA
"paul",2024-08-29 18:00:00,0.5,NA
"paul",2024-08-29 18:00:00,1,NA
"paul",2024-08-29 18:00:00,1.5,NA
"paul",2024-08-29 18:00:00,2,NA
"paul",2024-08-29 18:00:00,2.5,NA
"paul",2024-08-29 18:00:00,3,NA
"paul",2024-08-29 18:00:00,3.5,NA
"paul",2024-08-29 18:00:00,4,NA
"paul",2024-08-29 18:00:00,4.5,NA
"paul",2024-08-29 18:00:00,5,NA
"paul",2024-08-29 18:00:00,6,NA
"paul",2024-08-29 19:00:00,0.5,NA
"paul",2024-08-29 19:00:00,1,NA
"paul",2024-08-29 19:00:00,1.5,NA
"paul",2024-08-29 19:00:00,2,NA
"paul",2024-08-29 19:00:00,2.5,NA
"paul",2024-08-29 19:00:00,3,NA
"paul",2024-08-29 19:00:00,3.5,NA
"paul",2024-08-29 19:00:00,4,NA
"paul",2024-08-29 19:00:00,4.5,NA
"paul",2024-08-29 19:00:00,5,NA
"paul",2024-08-29 19:00:00,6,NA
"paul",2024-08-29 20:00:00,0.5,NA
"paul",2024-08-29 20:00:00,1,NA
"paul",2024-08-29 20:00:00,1.5,NA
"paul",2024-08-29 20:00:00,2,NA
"paul",2024-08-29 20:00:00,2.5,NA
"paul",2024-08-29 20:00:00,3,NA
"paul",2024-08-29 20:00:00,3.5,NA
"paul",2024-08-29 20:00:00,4,NA
"paul",2024-08-29 20:00:00,4.5,NA
"paul",2024-08-29 20:00:00,5,NA
"paul",2024-08-29 20:00:00,6,NA
"paul",2024-08-29 21:00:00,0.5,NA
"paul",2024-08-29 21:00:00,1,NA
"paul",2024-08-29 21:00:00,1.5,NA
"paul",2024-08-29 21:00:00,2,NA
"paul",2024-08-29 21:00:00,2.5,NA
"paul",2024-08-29 21:00:00,3,NA
"paul",2024-08-29 21:00:00,3.5,NA
"paul",2024-08-29 21:00:00,4,NA
"paul",2024-08-29 21:00:00,4.5,NA
"paul",2024-08-29 21:00:00,5,NA
"paul",2024-08-29 21:00:00,6,NA
"paul",2024-08-29 22:00:00,0.5,NA
"paul",2024-08-29 22:00:00,1,NA
"paul",2024-08-29 22:00:00,1.5,NA
"paul",2024-08-29 22:00:00,2,NA
"paul",2024-08-29 22:00:00,2.5,NA
"paul",2024-08-29 22:00:00,3,NA
"paul",2024-08-29 22:00:00,3.5,NA
"paul",2024-08-29 22:00:00,4,NA
"paul",2024-08-29 22:00:00,4.5,NA
"paul",2024-08-29 22:00:00,5,NA
"paul",2024-08-29 22:00:00,6,NA
"paul",2024-08-29 23:00:00,0.5,NA
"paul",2024-08-29 23:00:00,1,NA
"paul",2024-08-29 23:00:00,1.5,NA
"paul",2024-08-29 23:00:00,2,NA
"paul",2024-08-29 23:00:00,2.5,NA
"paul",2024-08-29 23:00:00,3,NA
"paul",2024-08-29 23:00:00,3.5,NA
"paul",2024-08-29 23:00:00,4,NA
"paul",2024-08-29 23:00:00,4.5,NA
"paul",2024-08-29 23:00:00,5,NA
"paul",2024-08-29 23:00:00,6,NA
"paul",2024-08-30,0.5,NA
"paul",2024-08-30,1,NA
"paul",2024-08-30,1.5,NA
"paul",2024-08-30,2,NA
"paul",2024-08-30,2.5,NA
"paul",2024-08-30,3,NA
"paul",2024-08-30,3.5,NA
"paul",2024-08-30,4,NA
"paul",2024-08-30,4.5,NA
"paul",2024-08-30,5,NA
"paul",2024-08-30,6,NA
"paul",2024-08-30 01:00:00,0.5,NA
"paul",2024-08-30 01:00:00,1,NA
"paul",2024-08-30 01:00:00,1.5,NA
"paul",2024-08-30 01:00:00,2,NA
"paul",2024-08-30 01:00:00,2.5,NA
"paul",2024-08-30 01:00:00,3,NA
"paul",2024-08-30 01:00:00,3.5,NA
"paul",2024-08-30 01:00:00,4,NA
"paul",2024-08-30 01:00:00,4.5,NA
"paul",2024-08-30 01:00:00,5,NA
"paul",2024-08-30 01:00:00,6,NA
"paul",2024-08-30 02:00:00,0.5,NA
"paul",2024-08-30 02:00:00,1,NA
"paul",2024-08-30 02:00:00,1.5,NA
"paul",2024-08-30 02:00:00,2,NA
"paul",2024-08-30 02:00:00,2.5,NA
"paul",2024-08-30 02:00:00,3,NA
"paul",2024-08-30 02:00:00,3.5,NA
"paul",2024-08-30 02:00:00,4,NA
"paul",2024-08-30 02:00:00,4.5,NA
"paul",2024-08-30 02:00:00,5,NA
"paul",2024-08-30 02:00:00,6,NA
"paul",2024-08-30 03:00:00,0.5,NA
"paul",2024-08-30 03:00:00,1,NA
"paul",2024-08-30 03:00:00,1.5,NA
"paul",2024-08-30 03:00:00,2,NA
"paul",2024-08-30 03:00:00,2.5,NA
"paul",2024-08-30 03:00:00,3,NA
"paul",2024-08-30 03:00:00,3.5,NA
"paul",2024-08-30 03:00:00,4,NA
"paul",2024-08-30 03:00:00,4.5,NA
"paul",2024-08-30 03:00:00,5,NA
"paul",2024-08-30 03:00:00,6,NA
"paul",2024-08-30 04:00:00,0.5,NA
"paul",2024-08-30 04:00:00,1,NA
"paul",2024-08-30 04:00:00,1.5,NA
"paul",2024-08-30 04:00:00,2,NA
"paul",2024-08-30 04:00:00,2.5,NA
"paul",2024-08-30 04:00:00,3,NA
"paul",2024-08-30 04:00:00,3.5,NA
"paul",2024-08-30 04:00:00,4,NA
"paul",2024-08-30 04:00:00,4.5,NA
"paul",2024-08-30 04:00:00,5,NA
"paul",2024-08-30 04:00:00,6,NA
"paul",2024-08-30 05:00:00,0.5,NA
"paul",2024-08-30 05:00:00,1,NA
"paul",2024-08-30 05:00:00,1.5,NA
"paul",2024-08-30 05:00:00,2,NA
"paul",2024-08-30 05:00:00,2.5,NA
"paul",2024-08-30 05:00:00,3,NA
"paul",2024-08-30 05:00:00,3.5,NA
"paul",2024-08-30 05:00:00,4,NA
"paul",2024-08-30 05:00:00,4.5,NA
"paul",2024-08-30 05:00:00,5,NA
"paul",2024-08-30 05:00:00,6,NA
"paul",2024-08-30 06:00:00,0.5,NA
"paul",2024-08-30 06:00:00,1,NA
"paul",2024-08-30 06:00:00,1.5,NA
"paul",2024-08-30 06:00:00,2,NA
"paul",2024-08-30 06:00:00,2.5,NA
